,date,geocode,cities
600,2020/04/05,3305901,Trajano de Moraes/RJ
601,2020/04/05,1100304,Vilhena/RO
602,2020/04/06,2300754,Amontada/CE
603,2020/04/06,5101407,Aripuanã/MT
604,2020/04/06,4102406,Bandeirantes/PR
605,2020/04/06,2902906,Barra do Choça/BA
606,2020/04/06,3506508,Birigui/SP
607,2020/04/06,3507001,Boituva/SP
608,2020/04/06,2603108,Cachoeirinha/PE
609,2020/04/06,2102408,Cajapió/MA
610,2020/04/06,3110608,Cambuí/MG
611,2020/04/06,1502103,Cametá/PA
612,2020/04/06,2906006,Campo Formoso/BA
613,2020/04/06,5102702,Canarana/MT
614,2020/04/06,3510500,Caraguatatuba/SP
615,2020/04/06,2303600,Catarina/CE
616,2020/04/06,3115805,Centralina/MG
617,2020/04/06,2304103,Crateús/CE
618,2020/04/06,2304236,Croatá/CE
619,2020/04/06,5102504,Cáceres/MT
620,2020/04/06,3121902,Divinésia/MG
621,2020/04/06,3126109,Formiga/MG
622,2020/04/06,3127107,Frutal/MG
623,2020/04/06,2305001,Guaraciaba do Norte/CE
624,2020/04/06,3202504,Ibiraçu/ES
625,2020/04/06,2913200,Ibotirama/BA
626,2020/04/06,3520426,Ilha Comprida/SP
627,2020/04/06,3135407,Jeceaba/MG
628,2020/04/06,1302306,Jutaí/AM
629,2020/04/06,2608453,Lagoa do Carro/PE
630,2020/04/06,2307502,Lavras da Mangabeira/CE
631,2020/04/06,3139003,Machado/MG
632,2020/04/06,3141108,Matozinhos/MG
633,2020/04/06,4312252,Minas do Leão/RS
634,2020/04/06,3530300,Mirassol/SP
635,2020/04/06,3143302,Montes Claros/MG
636,2020/04/06,3146008,Ouro Fino/MG
637,2020/04/06,2706307,Palmeira dos Índios/AL
638,2020/04/06,2610608,Paudalho/PE
639,2020/04/06,2208304,Piracuruca/PI
640,2020/04/06,1200385,Plácido de Castro/AC
641,2020/04/06,3541505,Presidente Venceslau/SP
642,2020/04/06,4120507,Primeiro de Maio/PR
643,2020/04/06,3546405,Santa Cruz do Rio Pardo/SP
644,2020/04/06,2312007,Santana do Acaraú/CE
645,2020/04/06,4215703,Santo Amaro da Imperatriz/SC
646,2020/04/06,3165578,Senador Amaral/MG
647,2020/04/06,2312700,Senador Pompeu/CE
648,2020/04/06,3548906,São Carlos/SP
649,2020/04/06,2929206,São Francisco do Conde/BA
650,2020/04/06,1303809,São Gabriel da Cachoeira/AM
651,2020/04/06,5107107,São José dos Quatro Marcos/MT
652,2020/04/06,4318804,São Lourenço do Sul/RS
653,2020/04/06,4320859,Tabaí/RS
654,2020/04/06,4218202,Timbó/SC
655,2020/04/06,3169901,Ubá/MG
656,2020/04/06,5108303,União do Sul/MT
657,2020/04/06,4219309,Videira/SC
658,2020/04/06,4200606,Águas Mornas/SC
659,2020/04/07,1400050,Alto Alegre/RR
660,2020/04/07,4201000,Anita Garibaldi/SC
661,2020/04/07,3503307,Araras/SP
662,2020/04/07,3505500,Barretos/SP
663,2020/04/07,3506102,Bebedouro/SP
664,2020/04/07,3201001,Boa Esperança/ES
665,2020/04/07,2602209,Bom Jardim/PE
666,2020/04/07,3300506,Bom Jardim/RJ
667,2020/04/07,3108404,Botelhos/MG
668,2020/04/07,3507605,Bragança Paulista/SP
669,2020/04/07,3300704,Cabo Frio/RJ
670,2020/04/07,2303501,Cascavel/CE
671,2020/04/07,3301306,Casimiro de Abreu/RJ
672,2020/04/07,3511102,Catanduva/SP
673,2020/04/07,2604205,Catende/PE
674,2020/04/07,5103007,Chapada dos Guimarães/MT
675,2020/04/07,5003207,Corumbá/MS
676,2020/04/07,4306809,Encantado/RS
677,2020/04/07,4309555,Harmonia/RS
678,2020/04/07,3519709,Ibiúna/SP
679,2020/04/07,2606804,Igarassu/PE
680,2020/04/07,3133600,Itapeva/MG
681,2020/04/07,3523404,Itatiba/SP
682,2020/04/07,3302270,Japeri/RJ
683,2020/04/07,2609006,Macaparana/PE
684,2020/04/07,3531308,Monte Alto/SP
685,2020/04/07,2609402,Moreno/PE
686,2020/04/07,5214861,Nova Glória/GO
687,2020/04/07,3203908,Nova Venécia/ES
688,2020/04/07,4314035,Pareci Novo/RS
689,2020/04/07,3537602,Peruíbe/SP
690,2020/04/07,3538006,Pindamonhangaba/SP
691,2020/04/07,3151503,Piumhi/MG
692,2020/04/07,3304110,Porto Real/RJ
693,2020/04/07,5107040,Primavera do Leste/MT
694,2020/04/07,3304128,Quatis/RJ
695,2020/04/07,4121208,Quitandinha/PR
696,2020/04/07,2612208,Salgueiro/PE
697,2020/04/07,3545209,Salto/SP
698,2020/04/07,4215455,Sangão/SC
699,2020/04/07,2109908,Santa Inês/MA
700,2020/04/07,2513703,Santa Rita/PB
701,2020/04/07,1507003,Santo Antônio do Tauá/PA
702,2020/04/07,3305406,Sapucaia/RJ
703,2020/04/07,2807105,Simão Dias/SE
704,2020/04/07,5007935,Sonora/MS
705,2020/04/07,3552403,Sumaré/SP
706,2020/04/07,2110401,São Benedito do Rio Preto/MA
707,2020/04/07,1303908,São Paulo de Olivença/AM
708,2020/04/07,3550605,São Roque/SP
709,2020/04/07,2615300,Timbaúba/PE
710,2020/04/07,4322251,Tupandi/RS
711,2020/04/07,5222005,Vianópolis/GO
712,2020/04/07,4128708,Vitorino/PR
713,2020/04/07,2616407,Vitória de Santo Antão/PE
714,2020/04/08,3101805,Alpercata/MG
715,2020/04/08,2902104,Araci/BA
716,2020/04/08,2601201,Arcoverde/PE
717,2020/04/08,4301107,Arroio dos Ratos/RS
718,2020/04/08,3504503,Avaré/SP
719,2020/04/08,3504602,Bady Bassitt/SP
720,2020/04/08,3505906,Batatais/SP
721,2020/04/08,2501807,Bayeux/PB
722,2020/04/08,5203302,Bela Vista de Goiás/GO
723,2020/04/08,1200138,Bujari/AC
724,2020/04/08,3113305,Carangola/MG
725,2020/04/08,3508504,Caçapava/SP
726,2020/04/08,2103505,Colinas/MA
727,2020/04/08,2908408,Conceição do Coité/BA
728,2020/04/08,2910701,Euclides da Cunha/BA
729,2020/04/08,4205456,Forquilhinha/SC
730,2020/04/08,4309050,Glorinha/RS
731,2020/04/08,5208509,Goiandira/GO
732,2020/04/08,5209101,Goiatuba/GO
733,2020/04/08,2911501,Gongogi/BA
734,2020/04/08,5209200,Guapó/GO
735,2020/04/08,3518305,Guararema/SP
736,2020/04/08,1709500,Gurupi/TO
737,2020/04/08,2305357,Icapuí/CE
738,2020/04/08,2105104,Icatu/MA
739,2020/04/08,3131158,Ipaba/MG
740,2020/04/08,2915106,Itagi/BA
741,2020/04/08,2306207,Itaiçaba/CE
742,2020/04/08,2916856,Itatim/BA
743,2020/04/08,4111506,Ivaiporã/PR
744,2020/04/08,3524402,Jacareí/SP
745,2020/04/08,3524808,Jales/SP
746,2020/04/08,3525508,Joanópolis/SP
747,2020/04/08,5105234,Lambari D'Oeste/MT
748,2020/04/08,3526407,Laranjal Paulista/SP
749,2020/04/08,1302702,Manicoré/AM
750,2020/04/08,3530508,Mococa/SP
751,2020/04/08,2308500,Mombaça/CE
752,2020/04/08,5213756,Montividiu/GO
753,2020/04/08,3533908,Olímpia/SP
754,2020/04/08,1100155,Ouro Preto do Oeste/RO
755,2020/04/08,2804904,Pacatuba/SE
756,2020/04/08,2610509,Passira/PE
757,2020/04/08,3538105,Pindorama/SP
758,2020/04/08,5217401,Pires do Rio/GO
759,2020/04/08,1303536,Presidente Figueiredo/AM
760,2020/04/08,3541406,Presidente Prudente/SP
761,2020/04/08,3304508,Rio das Flores/RJ
762,2020/04/08,2930501,Serrinha/BA
763,2020/04/08,3551702,Sertãozinho/SP
764,2020/04/08,4215802,São Bento do Sul/SC
765,2020/04/08,3162906,São João Nepomuceno/MG
766,2020/04/08,4125001,São João do Ivaí/PR
767,2020/04/08,1304062,Tabatinga/AM
768,2020/04/08,3553401,Tanabi/SP
769,2020/04/08,4217907,Tangará/SC
770,2020/04/08,4127700,Toledo/PR
771,2020/04/08,2112605,Urbano Santos/MA
772,2020/04/08,4322509,Vacaria/RS
773,2020/04/08,3171006,Vazante/MG
774,2020/04/08,3205069,Venda Nova do Imigrante/ES
775,2020/04/09,2600054,Abreu e Lima/PE
776,2020/04/09,5201207,Anhanguera/GO
777,2020/04/09,3503802,Artur Nogueira/SP
778,2020/04/09,4201901,Aurora/SC
779,2020/04/09,4212809,Balneário Piçarras/SC
780,2020/04/09,4202107,Barra Velha/SC
781,2020/04/09,3505401,Barra do Turvo/SP
782,2020/04/09,4302402,Bom Retiro do Sul/RS
783,2020/04/09,3108305,Borda da Mata/MG
784,2020/04/09,4103909,Campina da Lagoa/PR
785,2020/04/09,3301108,Cantagalo/RJ
786,2020/04/09,2603801,Capoeiras/PE
787,2020/04/09,2604007,Carpina/PE
788,2020/04/09,4203006,Caçador/SC
789,2020/04/09,4305454,Cidreira/RS
790,2020/04/09,4204251,Cocal do Sul/SC
791,2020/04/09,3514809,Eldorado/SP
792,2020/04/09,2605806,Frei Miguelinho/PE
793,2020/04/09,2606002,Garanhuns/PE
794,2020/04/09,4205704,Garopaba/SC
795,2020/04/09,4206504,Guaramirim/SC
796,2020/04/09,3518404,Guaratinguetá/SP
797,2020/04/09,3133105,Itanhandu/MG
798,2020/04/09,2916302,Itapebi/BA
799,2020/04/09,3522406,Itapeva/SP
800,2020/04/09,3523503,Itatinga/SP
801,2020/04/09,2917300,Ituberá/BA
802,2020/04/09,3524501,Jaci/SP
803,2020/04/09,2608107,João Alfredo/PE
804,2020/04/09,3136207,João Monlevade/MG
805,2020/04/09,2608909,Limoeiro/PE
806,2020/04/09,4114500,Manoel Ribas/PR
807,2020/04/09,4210605,Massaranduba/SC
808,2020/04/09,4312401,Montenegro/RS
809,2020/04/09,3140159,Mário Campos/MG
810,2020/04/09,4211702,Orleans/SC
811,2020/04/09,3303807,Paraty/RJ
812,2020/04/09,3147105,Pará de Minas/MG
813,2020/04/09,3303856,Paty do Alferes/RJ
814,2020/04/09,2611309,Pombos/PE
815,2020/04/09,4215000,Rio Negrinho/SC
816,2020/04/09,2928059,Santa Luzia/BA
817,2020/04/09,3158003,Santa Maria de Itabira/MG
818,2020/04/09,3305703,Sumidouro/RJ
819,2020/04/09,3549102,São João da Boa Vista/SP
820,2020/04/09,2932309,Ubatã/BA
821,2020/04/09,4219200,Vidal Ramos/SC
822,2020/04/09,2314003,Várzea Alegre/CE
823,2020/04/10,3502903,Araçoiaba da Serra/SP
824,2020/04/10,1100023,Ariquemes/RO
825,2020/04/10,2602100,Bom Conselho/PE
826,2020/04/10,3300605,Bom Jesus do Itabapoana/RJ
827,2020/04/10,2102374,Cachoeira Grande/MA
828,2020/04/10,3300803,Cachoeiras de Macacu/RJ
829,2020/04/10,2905602,Camacan/BA
830,2020/04/10,2906808,Cansanção/BA
831,2020/04/10,2102705,Cantanhede/MA
832,2020/04/10,2103208,Chapadinha/MA
833,2020/04/10,2304202,Crato/CE
834,2020/04/10,3513504,Cubatão/SP
835,2020/04/10,2305605,Independência/CE
836,2020/04/10,2607208,Ipojuca/PE
837,2020/04/10,3132404,Itajubá/MG
838,2020/04/10,3133501,Itapecerica/MG
839,2020/04/10,3302254,Itatiaia/RJ
840,2020/04/10,2917607,Jaguaquara/BA
841,2020/04/10,4115507,Marumbi/PR
842,2020/04/10,1302900,Maués/AM
843,2020/04/10,4211504,Nova Trento/SC
844,2020/04/10,3534708,Ourinhos/SP
845,2020/04/10,4117503,Paiçandu/PR
846,2020/04/10,3303609,Paracambi/RJ
847,2020/04/10,3536802,Pedra Bela/SP
848,2020/04/10,3151206,Pirapora/MG
849,2020/04/10,3540705,Porto Ferreira/SP
850,2020/04/10,5218391,Professor Jamil/GO
851,2020/04/10,2311504,Quixeré/CE
852,2020/04/10,2926905,Rio do Pires/BA
853,2020/04/10,2311801,Russas/CE
854,2020/04/10,3545803,Santa Bárbara d'Oeste/SP
855,2020/04/10,4320107,Sarandi/RS
856,2020/04/10,2312809,Senador Sá/CE
857,2020/04/10,2613909,Serra Talhada/PE
858,2020/04/10,2613107,São Caitano/PE
859,2020/04/10,3304755,São Francisco de Itabapoana/RJ
860,2020/04/10,3204708,São Gabriel da Palha/ES
861,2020/04/10,3163706,São Lourenço/MG
862,2020/04/10,2312601,São Luís do Curu/CE
863,2020/04/10,3550209,São Miguel Arcanjo/SP
864,2020/04/10,2313104,Tabuleiro do Norte/CE
865,2020/04/10,1304203,Tefé/AM
866,2020/04/10,3555000,Tupã/SP
867,2020/04/10,2112803,Viana/MA
868,2020/04/10,3500600,Águas de São Pedro/SP
869,2020/04/11,1500206,Acará/PA
870,2020/04/11,3501905,Amparo/SP
871,2020/04/11,3501707,Américo Brasiliense/SP
872,2020/04/11,3502754,Araçariguama/SP
873,2020/04/11,2302057,Barroquinha/CE
874,2020/04/11,1501907,Bujaru/PA
875,2020/04/11,3508900,Caiabu/SP
876,2020/04/11,3110707,Cambuquira/MG
877,2020/04/11,2906873,Capim Grosso/BA
878,2020/04/11,1301100,Careiro/AM
879,2020/04/11,1703867,Cariri do Tocantins/TO
880,2020/04/11,3117306,Conceição das Alagoas/MG
881,2020/04/11,2403301,Encanto/RN
882,2020/04/11,4306908,Encruzilhada do Sul/RS
883,2020/04/11,3125903,Ferros/MG
884,2020/04/11,2304350,Forquilha/CE
885,2020/04/11,2605905,Gameleira/PE
886,2020/04/11,3129806,Ibirité/MG
887,2020/04/11,3519402,Ibirá/SP
888,2020/04/11,3131505,Ipuiúna/MG
889,2020/04/11,2306553,Itarema/CE
890,2020/04/11,3134202,Ituiutaba/MG
891,2020/04/11,3134608,Jaboticatubas/MG
892,2020/04/11,2919553,Luís Eduardo Magalhães/BA
893,2020/04/11,3143104,Monte Carmelo/MG
894,2020/04/11,1400456,Pacaraima/RR
895,2020/04/11,5006309,Paranaíba/MS
896,2020/04/11,1716109,Paraíso do Tocantins/TO
897,2020/04/11,1506112,Quatipuru/PA
898,2020/04/11,2611507,Quipapá/PE
899,2020/04/11,5218607,Rialma/GO
900,2020/04/11,4215505,Santa Cecília/SC
901,2020/04/11,2612505,Santa Cruz do Capibaribe/PE
902,2020/04/11,2411205,Santa Cruz/RN
903,2020/04/11,3546900,Santa Lúcia/SP
904,2020/04/11,2614105,Sertânia/PE
905,2020/04/11,2613008,São Bento do Una/PE
906,2020/04/11,3160900,São Brás do Suaçuí/MG
907,2020/04/11,3162104,São Gotardo/MG
908,2020/04/11,3204807,São José do Calçado/ES
909,2020/04/11,1507607,São Miguel do Guamá/PA
910,2020/04/11,2615409,Toritama/PE
911,2020/04/11,2615508,Tracunhaém/PE
912,2020/04/11,2933208,Vera Cruz/BA
913,2020/04/11,2112902,Vitória do Mearim/MA
914,2020/04/12,3100203,Abaeté/MG
915,2020/04/12,3200300,Alfredo Chaves/ES
916,2020/04/12,2100402,Altamira do Maranhão/MA
917,2020/04/12,3108107,Bonfim/MG
918,2020/04/12,3111606,Campos Gerais/MG
919,2020/04/12,2402204,Canguaretama/RN
920,2020/04/12,2103000,Caxias/MA
921,2020/04/12,2402709,Cerro Corá/RN
922,2020/04/12,2604502,Chã Grande/PE
923,2020/04/12,3124302,Espinosa/MG
924,2020/04/12,2606101,Glória do Goitá/PE
925,2020/04/12,4310330,Imbé/RS
926,2020/04/12,5210604,Itaguaru/GO
927,2020/04/12,4208500,Ituporanga/SC
928,2020/04/12,4113007,Jussara/PR
929,2020/04/12,2406304,Lagoa de Pedras/RN
930,2020/04/12,2609105,Machados/PE
931,2020/04/12,3140308,Marliéria/MG
932,2020/04/12,2106805,Mirinzal/MA
933,2020/04/12,5005707,Naviraí/MS
934,2020/04/12,5214507,Nerópolis/GO
935,2020/04/12,3145208,Nova Serrana/MG
936,2020/04/12,2309607,Pacajus/CE
937,2020/04/12,3149903,Perdões/MG
938,2020/04/12,3151107,Pirapetinga/MG
939,2020/04/12,3304003,Piraí/RJ
940,2020/04/12,5217302,Pirenópolis/GO
941,2020/04/12,3204500,Santa Leopoldina/ES
942,2020/04/12,4123956,Santa Mônica/PR
943,2020/04/12,2110203,Santa Rita/MA
944,2020/04/12,2515302,Sapé/PB
945,2020/04/12,3305505,Saquarema/RJ
946,2020/04/12,2930154,Serra do Ramalho/BA
947,2020/04/12,3304805,São Fidélis/RJ
948,2020/04/12,2613404,São José da Coroa Grande/PE
949,2020/04/12,5221601,Uruaçu/GO
950,2020/04/12,4322806,Veranópolis/RS
951,2020/04/12,2114007,Zé Doca/MA
952,2020/04/13,2900108,Abaíra/BA
953,2020/04/13,2400109,Acari/RN
954,2020/04/13,2300309,Acopiara/CE
955,2020/04/13,4300208,Ajuricaba/RS
956,2020/04/13,4101408,Apucarana/PR
957,2020/04/13,2601052,Araçoiaba/PE
958,2020/04/13,2601904,Bezerros/PE
959,2020/04/13,3509700,Campos do Jordão/SP
960,2020/04/13,2906303,Canavieiras/BA
961,2020/04/13,1502202,Capanema/PA
962,2020/04/13,4203956,Capivari de Baixo/SC
963,2020/04/13,2202505,Caracol/PI
964,2020/04/13,1502707,Conceição do Araguaia/PA
965,2020/04/13,5003306,Coxim/MS
966,2020/04/13,1200203,Cruzeiro do Sul/AC
967,2020/04/13,2403103,Currais Novos/RN
968,2020/04/13,4307500,Espumoso/RS
969,2020/04/13,5208004,Formosa/GO
970,2020/04/13,3516705,Garça/SP
971,2020/04/13,2606408,Gravatá/PE
972,2020/04/13,2304657,Graça/CE
973,2020/04/13,3520202,Igaratá/SP
974,2020/04/13,4207700,Ipumirim/SC
975,2020/04/13,2916203,Itapé/BA
976,2020/04/13,4112702,Jataizinho/PR
977,2020/04/13,2608701,Lagoa dos Gatos/PE
978,2020/04/13,3528007,Macatuba/SP
979,2020/04/13,5216403,Paraúna/GO
980,2020/04/13,2409407,Pau dos Ferros/RN
981,2020/04/13,2208106,Pimenteiras/PI
982,2020/04/13,4315701,Rio Pardo/RS
983,2020/04/13,4214805,Rio do Sul/SC
984,2020/04/13,1506203,Salinópolis/PA
985,2020/04/13,4317905,Santo Cristo/RS
986,2020/04/13,4321451,Teutônia/RS
987,2020/04/13,2313500,Trairi/CE
988,2020/04/13,3555406,Ubatuba/SP
989,2020/04/13,4322608,Venâncio Aires/RS
990,2020/04/14,1300086,Anamã/AM
991,2020/04/14,3104007,Araxá/MG
992,2020/04/14,3300233,Armação dos Búzios/RJ
993,2020/04/14,3505203,Bariri/SP
994,2020/04/14,2301950,Barreira/CE
995,2020/04/14,2903904,Bom Jesus da Lapa/BA
996,2020/04/14,1501709,Bragança/PA
997,2020/04/14,3509403,Cajuru/SP
998,2020/04/14,1502152,Canaã dos Carajás/PA
999,2020/04/14,2302909,Capistrano/CE
1000,2020/04/14,2603900,Carnaíba/PE
1001,2020/04/14,3115300,Cataguases/MG
1002,2020/04/14,2604403,Chã de Alegria/PE
1003,2020/04/14,3512308,Conchas/SP
1004,2020/04/14,2402907,Coronel João Pessoa/RN
1005,2020/04/14,5207535,Faina/GO
1006,2020/04/14,2911006,Floresta Azul/BA
1007,2020/04/14,5208806,Goianira/GO
1008,2020/04/14,3127388,Goianá/MG
1009,2020/04/14,2104677,Governador Nunes Freire/MA
1010,2020/04/14,3128303,Guaranésia/MG
1011,2020/04/14,3203106,Jerônimo Monteiro/ES
1012,2020/04/14,3526704,Leme/SP
1013,2020/04/14,3527108,Lins/SP
1014,2020/04/14,1302405,Lábrea/AM
1015,2020/04/14,3528403,Mairinque/SP
1016,2020/04/14,3140803,Matias Barbosa/MG
1017,2020/04/14,1600402,Mazagão/AP
1018,2020/04/14,3531100,Mongaguá/SP
1019,2020/04/14,5213806,Morrinhos/GO
1020,2020/04/14,3532603,Nhandeara/SP
1021,2020/04/14,1504976,Nova Ipixuna/PA
1022,2020/04/14,2310209,Paracuru/CE
1023,2020/04/14,3147907,Passos/MG
1024,2020/04/14,3537909,Pilar do Sul/SP
1025,2020/04/14,3540200,Pontal/SP
1026,2020/04/14,5106752,Pontes e Lacerda/MT
1027,2020/04/14,1600535,Porto Grande/AP
1028,2020/04/14,3543709,Rincão/SP
1029,2020/04/14,1506187,Rondon do Pará/PA
1030,2020/04/14,1506351,Santa Bárbara do Pará/PA
1031,2020/04/14,4123303,Santa Cruz de Monte Castelo/PR
1032,2020/04/14,3204559,Santa Maria de Jetibá/ES
1033,2020/04/14,2928505,Santa Teresinha/BA
1034,2020/04/14,4124004,Santana do Itararé/PR
1035,2020/04/14,2708907,Satuba/AL
1036,2020/04/14,4124905,São João do Caiuá/PR
1037,2020/04/14,2500700,São João do Rio do Peixe/PB
1038,2020/04/14,2412559,São Miguel do Gostoso/RN
1039,2020/04/14,2210607,São Raimundo Nonato/PI
1040,2020/04/14,3165107,São Tomás de Aquino/MG
1041,2020/04/14,2516508,Taperoá/PB
1042,2020/04/14,1508084,Tucumã/PA
1043,2020/04/14,4127957,Tupãssi/PR
1044,2020/04/14,2932507,Una/BA
1045,2020/04/14,1600808,Vitória do Jari/AP
1046,2020/04/14,3556503,Várzea Paulista/SP
1047,2020/04/14,1505106,Óbidos/PA
1048,2020/04/15,3101706,Almenara/MG
1049,2020/04/15,2200400,Altos/PI
1050,2020/04/15,3502101,Andradina/SP
1051,2020/04/15,3502705,Apiaí/SP
1052,2020/04/15,2301208,Aracoiaba/CE
1053,2020/04/15,5201801,Aragoiânia/GO
1054,2020/04/15,3300225,Areal/RJ
1055,2020/04/15,4101903,Assaí/PR
1056,2020/04/15,2302107,Baturité/CE
1057,2020/04/15,3106101,Belmiro Braga/MG
1058,2020/04/15,3506409,Bilac/SP
1059,2020/04/15,2701001,Boca da Mata/AL
1060,2020/04/15,3201100,Bom Jesus do Norte/ES
1061,2020/04/15,2201929,Bonfim do Piauí/PI
1062,2020/04/15,3508108,Buritama/SP
1063,2020/04/15,1502004,Cachoeira do Arari/PA
1064,2020/04/15,2302602,Camocim/CE
1065,2020/04/15,4304200,Candelária/RS
1066,2020/04/15,1502301,Capitão Poço/PA
1067,2020/04/15,3510203,Capão Bonito/SP
1068,2020/04/15,3300936,Carapebus/RJ
1069,2020/04/15,2303006,Caridade/CE
1070,2020/04/15,4305306,Chapada/RS
1071,2020/04/15,5103361,Conquista D'Oeste/MT
1072,2020/04/15,3513405,Cruzeiro/SP
1073,2020/04/15,1502806,Curralinho/PA
1074,2020/04/15,2910727,Eunápolis/BA
1075,2020/04/15,3515509,Fernandópolis/SP
1076,2020/04/15,2304707,Granja/CE
1077,2020/04/15,3520103,Igarapava/SP
1078,2020/04/15,2914604,Irecê/BA
1079,2020/04/15,2307403,Jucás/CE
1080,2020/04/15,1503903,Juruti/PA
1081,2020/04/15,1600279,Laranjal do Jari/AP
1082,2020/04/15,3527207,Lorena/SP
1083,2020/04/15,1504406,Marapanim/PA
1084,2020/04/15,2308005,Massapê/CE
1085,2020/04/15,3302809,Mendes/RJ
1086,2020/04/15,3530805,Mogi Mirim/SP
1087,2020/04/15,1504802,Monte Alegre/PA
1088,2020/04/15,3531803,Monte Mor/SP
1089,2020/04/15,3531902,Morro Agudo/SP
1090,2020/04/15,3532009,Morungaba/SP
1091,2020/04/15,1504901,Muaná/PA
1092,2020/04/15,2309102,Mulungu/CE
1093,2020/04/15,4312674,Nicolau Vergueiro/RS
1094,2020/04/15,2804805,Nossa Senhora do Socorro/SE
1095,2020/04/15,2923605,Paramirim/BA
1096,2020/04/15,3536703,Pederneiras/SP
1097,2020/04/15,2208007,Picos/PI
1098,2020/04/15,3539400,Piratininga/SP
1099,2020/04/15,3541059,Pratânia/SP
1100,2020/04/15,3304151,Quissamã/RJ
1101,2020/04/15,2311264,Quiterianópolis/CE
1102,2020/04/15,2311603,Redenção/CE
1103,2020/04/15,2611804,Ribeirão/PE
1104,2020/04/15,3543808,Rinópolis/SP
1105,2020/04/15,2707701,Rio Largo/AL
1106,2020/04/15,2311959,Salitre/CE
1107,2020/04/15,4215653,Santa Rosa do Sul/SC
1108,2020/04/15,5219753,Santo Antônio do Descoberto/GO
1109,2020/04/15,3305604,Silva Jardim/RJ
1110,2020/04/15,2806701,São Cristóvão/SE
1111,2020/04/15,2931202,Taperoá/BA
1112,2020/04/15,2313302,Tauá/CE
1113,2020/04/15,4321469,Tio Hugo/RS
1114,2020/04/15,1721208,Tocantinópolis/TO
1115,2020/04/15,2615706,Triunfo/PE
1116,2020/04/15,2933000,Valente/BA
1117,2020/04/15,1508209,Vigia/PA
1118,2020/04/15,3205176,Vila Valério/ES
1119,2020/04/16,2900603,Aiquara/BA
1120,2020/04/16,3500758,Alambari/SP
1121,2020/04/16,2600906,Amaraji/PE
1122,2020/04/16,2901106,Amélia Rodrigues/BA
1123,2020/04/16,3200409,Anchieta/ES
1124,2020/04/16,4201273,Arabutã/SC
1125,2020/04/16,4201505,Armazém/SC
1126,2020/04/16,2101202,Bacabal/MA
1127,2020/04/16,2101251,Bacabeira/MA
1128,2020/04/16,2401503,Barcelona/RN
1129,2020/04/16,3201159,Brejetuba/ES
1130,2020/04/16,2904704,Buerarema/BA
1131,2020/04/16,1100452,Buritis/RO
1132,2020/04/16,3509601,Campo Limpo Paulista/SP
1133,2020/04/16,1301001,Carauari/AM
1134,2020/04/16,3511003,Castilho/SP
1135,2020/04/16,4204301,Concórdia/SC
1136,2020/04/16,2605004,Cupira/PE
1137,2020/04/16,2909901,Curaçá/BA
1138,2020/04/16,2203305,Demerval Lobão/PI
1139,2020/04/16,3514502,Duartina/SP
1140,2020/04/16,2605202,Escada/PE
1141,2020/04/16,3515400,Fartura/SP
1142,2020/04/16,2605400,Feira Nova/PE
1143,2020/04/16,4308201,Flores da Cunha/RS
1144,2020/04/16,4108908,Guairaçá/PR
1145,2020/04/16,2204709,Inhuma/PI
1146,2020/04/16,2404705,Ipanguaçu/RN
1147,2020/04/16,2803005,Itabaianinha/SE
1148,2020/04/16,2105401,Itapecuru Mirim/MA
1149,2020/04/16,3133808,Itaúna/MG
1150,2020/04/16,3203130,João Neiva/ES
1151,2020/04/16,2803500,Lagarto/SE
1152,2020/04/16,3138401,Leopoldina/MG
1153,2020/04/16,4209854,Lindóia do Sul/SC
1154,2020/04/16,5005608,Miranda/MS
1155,2020/04/16,1400308,Mucajaí/RR
1156,2020/04/16,3145307,Novo Cruzeiro/MG
1157,2020/04/16,3204054,Pedro Canário/ES
1158,2020/04/16,3538600,Piracaia/SP
1159,2020/04/16,2512101,Pombal/PB
1160,2020/04/16,2311108,Porteiras/CE
1161,2020/04/16,4213708,Pouso Redondo/SC
1162,2020/04/16,3204302,Presidente Kennedy/ES
1163,2020/04/16,1506104,Primavera/PA
1164,2020/04/16,2311702,Reriutaba/CE
1165,2020/04/16,3204401,Rio Novo do Sul/ES
1166,2020/04/16,1400472,Rorainópolis/RR
1167,2020/04/16,3546702,Santa Gertrudes/SP
1168,2020/04/16,4124202,Santo Antônio do Caiuá/PR
1169,2020/04/16,2413300,Serra de São Bento/RN
1170,2020/04/16,2614501,Surubim/PE
1171,2020/04/16,2312403,São Gonçalo do Amarante/CE
1172,2020/04/16,3549409,São Joaquim da Barra/SP
1173,2020/04/16,3553104,Taiaçu/SP
1174,2020/04/16,2112233,Trizidela do Vale/MA
1175,2020/04/16,2709301,União dos Palmares/AL
1176,2020/04/17,2300200,Acaraú/CE
1177,2020/04/17,1500305,Afuá/PA
1178,2020/04/17,3503109,Arandu/SP
1179,2020/04/17,2101707,Barreirinhas/MA
1180,2020/04/17,2302305,Bela Cruz/CE
1181,2020/04/17,2201919,Bom Princípio do Piauí/PI
1182,2020/04/17,3110004,Caeté/MG
